1.4822 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
5.6171 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1920, 1080]. Using actual size
9.6916 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0., 0., 0.]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001399E4E4C88>, gamma=None, gammaErrorPolicy='raise', kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001399E27EAC8>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
9.6921 	EXP 	window1: mouseVisible = True
9.6921 	EXP 	window1: recordFrameIntervals = False
9.8574 	EXP 	window1: recordFrameIntervals = True
10.0410 	EXP 	window1: recordFrameIntervals = False
10.1961 	EXP 	Created instruct_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='instruct_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([-1., -1., -1.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
10.2100 	EXP 	Created timer1 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='timer1', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='1', units='height', win=Window(...), wrapWidth=1)
10.2149 	EXP 	Created timer2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='timer2', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='2', units='height', win=Window(...), wrapWidth=1)
10.2192 	EXP 	Created timer3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='timer3', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='3', units='height', win=Window(...), wrapWidth=1)
10.2328 	EXP 	Created timergo = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='timergo', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='Start', units='height', win=Window(...), wrapWidth=1)
10.2387 	EXP 	Created image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128, units='height', win=Window(...))
10.3071 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([0., 0., 0.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
10.3356 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_2', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([0., 0., 0.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
10.3754 	EXP 	instruct_text: autoDraw = True
11.5164 	DATA 	Keypress: return
11.5238 	EXP 	instruct_text: autoDraw = False
11.5238 	EXP 	timer1: autoDraw = True
12.5071 	EXP 	timer2: autoDraw = True
12.5240 	EXP 	timer1: autoDraw = False
13.5073 	EXP 	timer2: autoDraw = False
13.5073 	EXP 	timer3: autoDraw = True
14.5074 	EXP 	timer3: autoDraw = False
14.5074 	EXP 	timergo: autoDraw = True
15.6352 	EXP 	Imported dataset\setdesc.csv as conditions, 344 conditions, 5 params
15.6382 	EXP 	Created sequence: random, trialTypes=344, nReps=1, seed=None
15.6389 	EXP 	New trial (rep=0, index=0): OrderedDict([('path', 'dataset/298.png'), ('is_control', False), ('slope', -0.25), ('noise', 0.275), ('corrans', 'decreasing')])
15.6688 	EXP 	timergo: autoDraw = False
15.6688 	EXP 	timer1: autoDraw = False
15.6688 	EXP 	timer2: autoDraw = False
15.6688 	EXP 	timer3: autoDraw = False
15.6688 	EXP 	timergo: autoDraw = False
15.6688 	EXP 	image: image = 'dataset/298.png'
16.2381 	EXP 	image: autoDraw = True
19.1595 	EXP 	text: autoDraw = True
19.2410 	EXP 	image: autoDraw = False
22.2509 	EXP 	New trial (rep=0, index=1): OrderedDict([('path', 'dataset/2.png'), ('is_control', False), ('slope', -0.01), ('noise', 0.0), ('corrans', 'decreasing')])
22.2874 	DATA 	Keypress: down
22.2903 	EXP 	image: autoDraw = False
22.2903 	EXP 	text: autoDraw = False
22.2903 	EXP 	image: image = 'dataset/2.png'
22.7922 	EXP 	image: autoDraw = True
25.7909 	EXP 	image: autoDraw = False
25.7909 	EXP 	text: autoDraw = True
27.8982 	EXP 	New trial (rep=0, index=2): OrderedDict([('path', 'dataset/39.png'), ('is_control', False), ('slope', 0.01), ('noise', 0.1), ('corrans', 'increasing')])
27.9253 	DATA 	Keypress: down
27.9283 	EXP 	image: autoDraw = False
27.9283 	EXP 	text: autoDraw = False
27.9283 	EXP 	image: image = 'dataset/39.png'
28.4251 	EXP 	image: autoDraw = True
31.4243 	EXP 	image: autoDraw = False
31.4243 	EXP 	text: autoDraw = True
32.8973 	DATA 	Keypress: up
32.9149 	EXP 	New trial (rep=0, index=3): OrderedDict([('path', 'dataset/34.png'), ('is_control', False), ('slope', -0.01), ('noise', 0.1), ('corrans', 'decreasing')])
32.9426 	EXP 	image: autoDraw = False
32.9426 	EXP 	text: autoDraw = False
32.9426 	EXP 	image: image = 'dataset/34.png'
33.4417 	EXP 	image: autoDraw = True
36.4408 	EXP 	image: autoDraw = False
36.4408 	EXP 	text: autoDraw = True
37.2466 	DATA 	Keypress: down
37.2647 	EXP 	New trial (rep=0, index=4): OrderedDict([('path', 'dataset/125.png'), ('is_control', False), ('slope', 0.1), ('noise', 0.05), ('corrans', 'increasing')])
37.2923 	EXP 	image: autoDraw = False
37.2923 	EXP 	text: autoDraw = False
37.2923 	EXP 	image: image = 'dataset/125.png'
37.7918 	EXP 	image: autoDraw = True
40.7908 	EXP 	image: autoDraw = False
40.7908 	EXP 	text: autoDraw = True
45.9812 	EXP 	New trial (rep=0, index=5): OrderedDict([('path', 'dataset/12.png'), ('is_control', False), ('slope', 0.01), ('noise', 0.025), ('corrans', 'increasing')])
46.0220 	DATA 	Keypress: up
46.0252 	EXP 	image: autoDraw = False
46.0252 	EXP 	text: autoDraw = False
46.0252 	EXP 	image: image = 'dataset/12.png'
46.5251 	EXP 	image: autoDraw = True
49.5238 	EXP 	image: autoDraw = False
49.5238 	EXP 	text: autoDraw = True
50.8806 	EXP 	New trial (rep=0, index=6): OrderedDict([('path', 'dataset/109.png'), ('is_control', False), ('slope', 0.1), ('noise', 0.0), ('corrans', 'increasing')])
50.9053 	DATA 	Keypress: up
50.9082 	EXP 	image: autoDraw = False
50.9082 	EXP 	text: autoDraw = False
50.9082 	EXP 	image: image = 'dataset/109.png'
51.4084 	EXP 	image: autoDraw = True
54.4071 	EXP 	image: autoDraw = False
54.4071 	EXP 	text: autoDraw = True
55.0147 	DATA 	Keypress: up
55.0308 	EXP 	New trial (rep=0, index=7): OrderedDict([('path', 'dataset/337.png'), ('is_control', True), ('slope', -0.5), ('noise', 0.3), ('corrans', 'decreasing')])
55.0590 	EXP 	image: autoDraw = False
55.0590 	EXP 	text: autoDraw = False
55.0590 	EXP 	image: image = 'dataset/337.png'
55.5579 	EXP 	image: autoDraw = True
58.5570 	EXP 	image: autoDraw = False
58.5570 	EXP 	text: autoDraw = True
58.9813 	EXP 	New trial (rep=0, index=8): OrderedDict([('path', 'dataset/159.png'), ('is_control', False), ('slope', 0.1), ('noise', 0.15), ('corrans', 'increasing')])
59.0048 	DATA 	Keypress: down
59.0077 	EXP 	image: autoDraw = False
59.0077 	EXP 	text: autoDraw = False
59.0077 	EXP 	image: image = 'dataset/159.png'
59.5082 	EXP 	image: autoDraw = True
62.5070 	EXP 	image: autoDraw = False
62.5070 	EXP 	text: autoDraw = True
62.9627 	DATA 	Keypress: up
62.9801 	EXP 	New trial (rep=0, index=9): OrderedDict([('path', 'dataset/309.png'), ('is_control', False), ('slope', 0.25), ('noise', 0.3), ('corrans', 'increasing')])
63.0071 	EXP 	image: autoDraw = False
63.0071 	EXP 	text: autoDraw = False
63.0071 	EXP 	image: image = 'dataset/309.png'
63.5080 	EXP 	image: autoDraw = True
66.5069 	EXP 	image: autoDraw = False
66.5069 	EXP 	text: autoDraw = True
67.1643 	EXP 	New trial (rep=0, index=10): OrderedDict([('path', 'dataset/0.png'), ('is_control', False), ('slope', -0.01), ('noise', 0.0), ('corrans', 'decreasing')])
67.1880 	DATA 	Keypress: up
67.1909 	EXP 	image: autoDraw = False
67.1909 	EXP 	text: autoDraw = False
67.1909 	EXP 	image: image = 'dataset/0.png'
67.6912 	EXP 	image: autoDraw = True
70.6901 	EXP 	image: autoDraw = False
70.6901 	EXP 	text: autoDraw = True
71.1474 	EXP 	New trial (rep=0, index=11): OrderedDict([('path', 'dataset/288.png'), ('is_control', False), ('slope', -0.25), ('noise', 0.25), ('corrans', 'decreasing')])
71.1736 	DATA 	Keypress: down
71.1766 	EXP 	image: autoDraw = False
71.1766 	EXP 	text: autoDraw = False
